,net,con,reductionType,variation,it,meanAA,stdAA,meanSpike,stdSpike,BurstD0,BurstD1,BurstD2,BurstD3,BurstD4,BurstD5,MeanNrActivationsPerAstrocyte
3,2,0,2,0,3,378.88785046729,2823.45513569993,104.404255319149,32.2232304034983,20.8808510638298,6.444646080699671,1.57127659574468,1.20381683243257,4.09757402176733,2.13439346966306,0.2452830188679245
4,2,0,2,0,4,245.710280373832,1957.29566441345,114.45212765957399,37.0534812695983,22.890425531914897,7.41069625391965,1.68829787234043,1.27965723327629,4.68201280262576,2.5246010433577,0.16037735849056606
5,2,0,2,0,5,262.934579439252,1748.2346838279002,127.686170212766,41.457263565676996,25.5372340425532,8.291452713135389,1.95531914893617,1.55102005016579,4.6302757855716195,2.45705684418194,0.1792452830188679
6,2,0,2,0,6,247.16822429906503,1845.02546387707,100.48404255319099,30.864576552828698,20.0968085106383,6.17291531056574,1.28723404255319,1.03638426728671,3.5846965511844804,2.15908219297138,0.2169811320754717
7,2,0,2,0,7,271.485981308411,1737.4298042136402,118.70744680851101,39.8000928560921,23.741489361702104,7.96001857121842,1.82021276595745,1.46774394740915,4.04179202352041,2.37513370259472,0.22641509433962265
8,2,0,2,0,8,267.233644859813,2023.33376968332,100.41489361702101,30.5458878990589,20.0829787234043,6.109177579811781,1.3414893617021297,1.11916663281858,3.69827832349033,2.30191139376111,0.14150943396226415
9,2,0,2,0,9,199.37383177570098,1751.2208906683802,123.41489361702101,39.324187125404,24.682978723404304,7.8648374250808,1.81702127659574,1.4187676925785802,4.60181040453603,2.4451462916549502,0.16037735849056606
0,2,0,2,1,0,181.495327102804,1831.87440073593,113.94680851063801,34.2338227119609,22.7893617021277,6.84676454239218,1.41595744680851,1.0666913641135098,3.8993686224259196,2.13294881949101,0.2830188679245283
1,2,0,2,1,1,186.532710280374,1813.7953872678,112.21276595744699,33.242779520097606,22.442553191489395,6.648555904019519,1.32978723404255,0.992185400832054,4.31047173055173,2.23160073697013,0.3679245283018868
2,2,0,2,1,2,210.644859813084,1856.08933806668,115.122340425532,33.1423578504021,23.024468085106395,6.6284715700804195,1.52021276595745,1.12619485363221,4.5733817658420595,2.50408361965392,0.3207547169811321
3,2,0,2,1,3,178.07476635513999,1833.3919318351998,112.04787234042601,35.148966356048,22.409574468085104,7.029793271209611,1.39468085106383,1.19919006543482,3.77464986921436,2.28586408500375,0.3018867924528302
4,2,0,2,1,4,207.93457943925202,2140.81752342822,104.79255319148899,30.9760468178226,20.9585106382979,6.19520936356452,1.6063829787233999,1.10951479817524,8.64530728998225,5.5808962380885605,0.3584905660377358
5,2,0,2,1,5,172.11214953271,1769.96448735219,108.95744680851101,29.545282553070802,21.791489361702105,5.909056510614151,1.33829787234043,1.0135367172577,4.22621962266275,2.3685434813970803,0.3679245283018868
6,2,0,2,1,6,288.672897196262,2972.06938125987,90.45212765957451,25.547262120549103,18.0904255319149,5.10945242410982,0.947872340425532,0.74036056819436,3.26176716309691,2.18886760038997,0.3679245283018868
7,2,0,2,1,7,227.700934579439,2326.61670135969,104.47340425531901,30.1472333000076,20.8946808510638,6.02944666000152,1.25212765957447,0.939242420319996,4.1368665691491,2.3679286004582503,0.3490566037735849
8,2,0,2,1,8,262.439252336449,2621.1650480133,92.89361702127658,28.1127926075257,18.578723404255303,5.62255852150514,1.03191489361702,0.819082616823502,3.61214591407408,2.21994065293207,0.3679245283018868
9,2,0,2,1,9,122.43925233644899,1260.58925679505,123.81914893616998,40.268371719971704,24.763829787234002,8.05367434399434,1.5734042553191498,1.21669901625345,3.98449517859917,2.39265976611618,0.3113207547169811
0,2,0,2,2,0,216.09345794392502,2224.81831887758,91.63829787234042,28.2606978666712,18.327659574468104,5.65213957333423,0.875531914893617,0.708337305485982,3.04892777140095,2.16745873554678,0.2452830188679245
1,2,0,2,2,1,187.448598130841,1927.18371944123,101.70744680851101,28.0676338903837,20.341489361702102,5.61352677807675,1.01808510638298,0.848460779815168,3.42572324638571,2.10092967351899,0.2358490566037736
2,2,0,2,2,2,192.803738317757,1985.03597951927,103.19680851063801,28.746111493289103,20.6393617021277,5.74922229865782,1.07340425531915,0.8322841592172829,2.9621093736433304,1.75339898506319,0.2358490566037736
3,2,0,2,2,3,107.03738317756999,982.054825783922,126.52659574468099,35.134306673568,25.3053191489362,7.02686133471359,1.48085106382979,1.0071316544064,4.622605790907429,2.17191818616105,0.2547169811320755
4,2,0,2,2,4,94.5327102803738,973.273821271809,119.26595744680901,33.4902893299303,23.853191489361702,6.69805786598606,1.28510638297872,0.93216260187922,3.51549950686992,1.9503995190438,0.2358490566037736
5,2,0,2,2,5,157.140186915888,1498.3351973190802,116.42021276595699,31.904261970301498,23.2840425531915,6.38085239406029,1.31702127659574,0.9425675999090841,3.8528693527824402,2.0798006816412498,0.19811320754716985
6,2,0,2,2,6,139.130841121495,1432.43968139134,116.70212765957399,32.0160630519339,23.340425531914896,6.4032126103867695,1.31276595744681,0.8987265272350641,4.0229798279351,2.1453029250966997,0.2075471698113208
7,2,0,2,2,7,232.03738317757004,2388.9710760787398,104.35638297872299,29.5715074861304,20.8712765957447,5.91430149722607,1.16170212765957,0.916643551569404,3.4749393272038103,2.05640970540565,0.2075471698113208
8,2,0,2,2,8,218.392523364486,2248.48864611761,103.11702127659599,28.231699545233102,20.6234042553191,5.64633990904662,1.13510638297872,0.816740726433167,4.04460966781441,2.3450430951740397,0.2358490566037736
9,2,0,2,2,9,190.401869158879,1960.3072230124103,104.75531914893601,29.759384777662202,20.9510638297872,5.95187695553244,1.12659574468085,0.9791089666081759,3.56779748589554,2.63801939481633,0.22641509433962265
0,2,1,2,0,0,443.81308411214997,2972.30042484432,72.35106382978721,19.6816187314342,14.4702127659574,3.93632374628685,0.779787234042553,0.659961279849705,4.10867039284579,3.1297239298117203,0.12264150943396225
1,2,1,2,0,1,490.98130841121497,2668.98413234625,71.76063829787229,18.906014567502503,14.3521276595745,3.78120291350051,0.8936170212765959,0.744455893073292,3.6168984380066496,2.30312200657453,0.14150943396226415
2,2,1,2,0,2,472.392523364486,2550.15204515379,63.7393617021277,17.682216803385803,12.7478723404255,3.5364433606771497,0.653191489361702,0.6008331321536179,2.98811365939027,2.31694141229805,0.1509433962264151
3,2,1,2,0,3,397.532710280374,2937.32129643026,70.6117021276596,19.622589871700804,14.1223404255319,3.92451797434016,0.863829787234043,0.767816891933391,3.66690118392237,2.70541429673417,0.12264150943396225
4,2,1,2,0,4,450.738317757009,2727.1817171648604,80.3138297872341,20.8605404810738,16.062765957446803,4.17210809621475,0.9436170212765959,0.768814853433005,3.6597200172410296,2.49007299482614,0.1320754716981132
5,2,1,2,0,5,482.85046728972003,3064.9039649047,59.968085106383,16.2523007390309,11.9936170212766,3.25046014780619,0.631914893617021,0.5995056058789671,3.54636101191939,2.8980450430617006,0.16981132075471694
6,2,1,2,0,6,384.953271028037,2202.84685127061,83.7925531914894,23.6198741568058,16.758510638297903,4.72397483136115,1.03404255319149,0.8607954252589128,3.78103925438743,2.3552920458123596,0.08490566037735849
7,2,1,2,0,7,496.710280373832,2875.4246821953902,76.14893617021279,21.0533554442994,15.229787234042599,4.21067108885988,1.01170212765957,0.7822983572670391,4.4438357593941396,2.60777773098847,0.12264150943396225
8,2,1,2,0,8,432.383177570094,2463.87664928555,72.1063829787234,19.698238437877,14.421276595744699,3.9396476875754,0.884042553191489,0.768779523424001,3.71868530622818,2.60249307052287,0.16037735849056606
9,2,1,2,0,9,474.635514018692,2662.61781940193,64.69680851063829,17.430365727341,12.9393617021277,3.4860731454682004,0.765957446808511,0.6511124999191221,3.1666009053523396,2.0694672528322,0.14150943396226415
0,2,1,2,1,0,293.33644859813097,2745.73918666629,89.6010638297872,27.5434936313725,17.920212765957398,5.5086987262745,1.09148936170213,0.8832555321045039,4.00136396979908,2.46744679050756,0.18867924528301888
1,2,1,2,1,1,280.803738317757,2540.93846611526,90.76595744680849,25.960659898800102,18.1531914893617,5.19213197976002,0.9893617021276601,0.8700046570071469,3.27808630494801,2.19564857138497,0.1792452830188679
2,2,1,2,1,2,311.14953271027997,2940.00895733818,83.57446808510642,23.6438509669397,16.7148936170213,4.72877019338793,0.813829787234043,0.7013817766092371,2.9584082870612503,2.0539579574708102,0.2358490566037736
3,2,1,2,1,3,306.79439252336397,3158.64159474935,86.70744680851071,26.646115597961696,17.3414893617021,5.32922311959234,0.9574468085106379,0.8436861070153199,3.47916249328625,2.28683193411332,0.16981132075471694
4,2,1,2,1,4,245.0,2083.5677749709,99.07446808510642,27.5944179375614,19.8148936170213,5.51888358751229,1.08617021276596,0.870815350853976,3.5565490855619,2.45785449900966,0.2169811320754717
5,2,1,2,1,5,312.429906542056,2909.2791126612897,88.7872340425532,26.5497815595556,17.7574468085106,5.309956311911121,1.0510638297872301,0.867344281302838,3.9691422497087,2.60304106007052,0.18867924528301888
6,2,1,2,1,6,268.775700934579,2745.4466307007997,106.872340425532,31.6028325025144,21.3744680851064,6.320566500502889,1.26382978723404,0.9783671877195892,4.0129011322171095,2.1937781161701597,0.19811320754716985
7,2,1,2,1,7,280.682242990654,2580.6710153920603,85.53723404255321,24.7458076571527,17.1074468085106,4.9491615314305495,0.8053191489361701,0.712631775238886,3.33046091024814,2.4628765618192996,0.22641509433962265
8,2,1,2,1,8,305.233644859813,2573.5037339733103,94.0372340425532,29.938655309001103,18.8074468085106,5.987731061800231,1.0106382978723398,0.8867185603909409,3.4253983641148102,2.38135302287291,0.2830188679245283
9,2,1,2,1,9,308.869158878505,2738.6256259900197,84.5159574468085,23.8326336398426,16.9031914893617,4.76652672796851,0.9127659574468091,0.761889314928886,3.9594618981353302,2.80486947242165,0.2547169811320755
0,2,1,2,2,0,0.0,0.0,167.377659574468,51.02680700200911,33.4755319148936,10.2053614004018,2.3829787234042503,1.5763301237754,4.63920705935028,1.7182030277276699,0.1509433962264151
1,2,1,2,2,1,18.429906542056102,189.747501289966,155.38829787234,50.409527882713604,31.077659574468104,10.081905576542699,2.24255319148936,1.59276885647271,4.45060333840045,1.8221689796407101,0.16981132075471694
2,2,1,2,2,2,0.0,0.0,160.382978723404,49.0561134158387,32.0765957446809,9.81122268316774,2.23723404255319,1.4757965063662402,5.03087574535137,1.9516811148708,0.2169811320754717
3,2,1,2,2,3,0.0,0.0,155.005319148936,46.1932224627584,31.001063829787196,9.23864449255168,2.2170212765957404,1.51928302644403,4.61457785939834,2.0850971922443,0.1792452830188679
4,2,1,2,2,4,0.0,0.0,157.11170212766,48.5203759706868,31.422340425531896,9.704075194137369,2.24574468085106,1.49204735062741,4.813182000414651,2.1026271800278704,0.2075471698113208
5,2,1,2,2,5,0.0,0.0,165.005319148936,49.479041053981106,33.0010638297872,9.89580821079622,2.5531914893617,1.71747601350029,5.09220389985267,2.06747295697726,0.2169811320754717
6,2,1,2,2,6,0.0,0.0,156.22872340425502,48.146671130240094,31.2457446808511,9.62933422604802,2.0989361702127702,1.49602271862735,4.08594425910447,1.7404076730059999,0.1792452830188679
7,2,1,2,2,7,0.0,0.0,175.829787234043,51.935237555582,35.1659574468085,10.387047511116402,2.62234042553191,1.73098509988542,4.6670728735461,1.77986461655272,0.2169811320754717
8,2,1,2,2,8,0.0,0.0,151.670212765957,48.1335439053775,30.334042553191498,9.6267087810755,2.07872340425532,1.5535047774975,4.42376404217704,2.0841040549079097,0.19811320754716985
9,2,1,2,2,9,0.0,0.0,162.531914893617,49.6560943373905,32.506382978723394,9.931218867478089,2.13936170212766,1.57140119645984,4.640689351123981,1.88421719147744,0.2075471698113208
0,2,2,2,0,0,432.560747663551,3075.9797350473305,81.1117021276596,23.2830243903651,16.2223404255319,4.656604878073019,0.8244680851063829,0.7092378543816049,3.31158168420367,2.3704143839604703,0.09433962264150944
1,2,2,2,0,1,383.457943925234,2443.0183808107,89.14361702127658,25.217049528387697,17.828723404255303,5.0434099056775406,0.8436170212765959,0.6882074326455461,2.94370701697815,1.99049164918444,0.1509433962264151
2,2,2,2,0,2,357.028037383178,2185.3614105088,86.813829787234,26.092560695159897,17.3627659574468,5.21851213903198,0.986170212765957,0.796548547201544,3.64412795390196,2.4466517522698,0.14150943396226415
3,2,2,2,0,3,301.20560747663603,2239.79920135678,91.82978723404258,28.099798703705602,18.3659574468085,5.61995974074111,0.968085106382979,0.8511835022244209,3.2192549176592005,2.2026183788459703,0.11320754716981132
4,2,2,2,0,4,324.01869158878503,2570.33837541609,86.4414893617021,23.8370305053653,17.2882978723404,4.7674061010730595,0.9744680851063829,0.7700422992267769,3.63054160673859,2.30688287622191,0.1509433962264151
5,2,2,2,0,5,288.121495327103,1865.6682835159602,101.654255319149,27.518709940436395,20.3308510638298,5.503741988087291,1.1914893617021298,0.8389024712502671,4.37055492527562,2.94744407310379,0.1509433962264151
6,2,2,2,0,6,232.47663551401902,2148.54768747216,99.8085106382979,29.203532501184803,19.961702127659603,5.84070650023697,1.08829787234043,0.857055372348875,3.6819398425936902,2.37189682053831,0.1792452830188679
7,2,2,2,0,7,320.92523364486,2836.48040004343,86.5265957446809,24.226202078213802,17.3053191489362,4.84524041564276,0.832978723404255,0.7031673475754139,3.21881826491283,2.41839070828635,0.1509433962264151
8,2,2,2,0,8,264.028037383178,1915.8523125037698,97.8670212765958,29.2030379077606,19.5734042553192,5.840607581552111,1.14255319148936,0.9601074143920909,3.8272253915950203,2.56297829047417,0.11320754716981132
9,2,2,2,0,9,348.280373831776,2624.67729674425,90.9308510638298,25.170281896813396,18.186170212765997,5.03405637936268,0.970212765957447,0.795175584415037,3.84986001908324,2.4917324868894397,0.1509433962264151
0,2,2,2,1,0,253.67289719626203,2611.7223263253304,91.1223404255319,26.924459552273003,18.2244680851064,5.3848919104545905,1.09042553191489,0.901838447217702,3.6981002561962097,2.7060455259278,0.0
1,2,2,2,1,1,264.205607476635,2534.65874396925,99.97872340425529,31.011829837332503,19.9957446808511,6.2023659674665,1.28829787234043,1.08650879337472,3.79370748495505,2.17091464938895,0.009433962264150943
2,2,2,2,1,2,198.102803738318,2039.5931971822602,97.89361702127658,29.160220676392,19.578723404255303,5.8320441352784,1.10957446808511,0.88516967347367,3.75872839659142,2.29522343227018,0.0
3,2,2,2,1,3,183.056074766355,1884.67764085526,112.77659574468099,35.611274289137,22.5553191489362,7.122254857827411,1.26914893617021,1.14896128814151,3.2710864107120496,2.13443942023765,0.0
4,2,2,2,1,4,222.009345794392,2285.72611214155,114.60638297872299,36.4638317115381,22.9212765957447,7.29276634230762,1.5585106382978702,1.19028957450001,4.614027998683559,2.4037645672093504,0.0
5,2,2,2,1,5,168.411214953271,1480.2586030274697,127.558510638298,38.6927584339578,25.511702127659603,7.73855168679155,1.6063829787233999,1.19714274292764,4.23099163774032,2.2665266007305602,0.0
6,2,2,2,1,6,181.953271028037,1873.32358144744,114.95744680851101,36.6318414258302,22.991489361702104,7.32636828516604,1.37553191489362,1.0679256259676801,3.8778305372186805,2.10623110208906,0.0
7,2,2,2,1,7,243.121495327103,2503.08899521155,99.33510638297871,31.579340160755102,19.8670212765957,6.31586803215103,1.13723404255319,0.992791469882216,3.56992684767941,2.3195315396870497,0.0
8,2,2,2,1,8,159.822429906542,1625.96881724008,123.478723404255,38.213072488464,24.695744680851103,7.64261449769279,1.6691489361702099,1.31201701109112,4.11320751587911,2.0572479490825097,0.0
9,2,2,2,1,9,197.01869158878503,2022.2247255861898,112.61170212766001,34.2165082603163,22.522340425531898,6.84330165206326,1.23936170212766,1.00865595056906,3.31490735435709,2.09536490287874,0.0
0,2,2,2,2,0,296.327102803738,2487.9375641101396,83.2340425531915,24.1590146744594,16.6468085106383,4.83180293489187,0.804255319148936,0.715469626102997,3.1108464028816,2.3015497018274997,0.18867924528301888
1,2,2,2,2,1,245.299065420561,2344.10328874751,89.61702127659571,27.862354066121696,17.9234042553192,5.572470813224349,0.786170212765957,0.729339699015163,3.0045312695577997,2.4846678754262403,0.16981132075471694
2,2,2,2,2,2,287.560747663551,2162.21660312585,86.031914893617,27.3798932778718,17.2063829787234,5.47597865557436,0.84468085106383,0.733487301558938,3.49936487862023,2.48672045305562,0.16037735849056606
3,2,2,2,2,3,211.93457943925202,1614.41967392949,97.20744680851071,30.446230033757,19.4414893617021,6.0892460067514005,1.07234042553191,0.888388962076997,3.9223150076874305,2.62890583273121,0.2169811320754717
4,2,2,2,2,4,191.102803738318,1681.81402360432,98.8191489361702,32.0450025200457,19.763829787234002,6.40900050400913,1.11595744680851,0.9234306055657941,3.3927832904887403,2.0420715873315,0.14150943396226415
5,2,2,2,2,5,246.85046728972,2342.72539905918,93.23404255319151,29.376834675857395,18.6468085106383,5.87536693517148,1.02553191489362,0.871405830438301,3.62922395822219,2.19844797168931,0.16037735849056606
6,2,2,2,2,6,268.971962616822,2732.66743279883,93.8404255319149,32.1157491660988,18.768085106382998,6.42314983321975,0.976595744680851,0.8914995175372371,3.4780045878019905,2.53286732421206,0.19811320754716985
7,2,2,2,2,7,302.85046728972003,2891.83841472727,89.86170212765958,27.378202645197202,17.972340425531897,5.47564052903945,0.8617021276595741,0.741204652443563,2.80239026635298,1.86642005652638,0.16981132075471694
8,2,2,2,2,8,201.97196261682203,1748.53435264838,101.14361702127701,33.567106678219105,20.2287234042553,6.71342133564383,1.0,0.8708030043244142,3.48974036890513,2.31499775940195,0.16981132075471694
9,2,2,2,2,9,226.62616822429902,1815.73381846077,104.75,32.1594473396464,20.95,6.43188946792928,1.18297872340426,0.947857415647718,3.83102123332084,2.42111065338874,0.22641509433962265
