,net,con,param_F,param_G,it,MeanAA,StdAA,MeanSp,StdSp,BurstD0,BurstD1,BurstD2,BurstD3,BurstD4,BurstD5,MeanNrActivationsPerAstrocyte
5,1,1,2,2,5,6644.44859813084,9130.50093950142,687.9680000000001,199.52156519033198,137.5936,39.904313038066505,26.8912,11.321540644276302,8.703681107749231,1.2713885371697,5.216981132075472
6,1,1,2,2,6,6587.2242990654195,9230.86915674479,735.6239999999999,218.139154266262,147.1248,43.6278308532524,28.552,10.0018526283884,28.365143282175,5.7188487864223,5.132075471698113
7,1,1,2,2,7,8246.803738317758,9305.61130529422,910.6039999999999,272.752985655519,182.1208,54.5505971311039,37.0592,15.442269760627802,8.40778902747285,1.2261617748912301,6.613207547169813
8,1,1,2,2,8,8842.82242990654,9518.01667848052,771.664,230.001789349561,154.3328,46.0003578699123,30.2064,10.386127239736698,30.6306168784052,5.553639855853651,6.179245283018867
9,1,1,2,2,9,7873.158878504671,9542.39716463609,766.076,225.608010106024,153.2152,45.1216020212049,30.0992,10.4239147809256,27.149043214311398,5.52669984741416,5.716981132075473
0,1,2,2,2,0,6939.97196261682,9095.77357379547,843.86,242.736417539684,168.77200000000002,48.547283507936896,33.856,14.0130818880074,8.148891563729139,1.05781218525681,5.726415094339623
1,1,2,2,2,1,7777.757009345791,9635.31054923545,812.284,227.75547269824298,162.4568,45.5510945396486,32.1504,12.922220391248601,8.4356536466431,1.2213782108184899,5.858490566037736
2,1,2,2,2,2,7191.07476635514,9077.70140087136,852.5880000000001,245.585737077706,170.5176,49.117147415541105,34.0368,14.124925690423998,8.05274174449595,1.18059073698887,5.660377358490566
3,1,2,2,2,3,7800.953271028041,8980.21532054905,885.34,260.94336626938804,177.06799999999998,52.1886732538776,36.228,15.101555416578801,8.362474062862951,1.26648963022128,6.075471698113208
4,1,2,2,2,4,6981.0841121495305,9297.421491725241,773.3,222.459726692271,154.66,44.4919453384542,30.0648,10.018421081188402,29.921461613826498,5.72680693650521,5.339622641509433
5,1,2,2,2,5,7255.710280373829,8953.70466741018,766.692,221.84999692585097,153.3384,44.3699993851701,29.9008,12.7386686651314,7.9660626178508,1.10855430686401,5.320754716981132
6,1,2,2,2,6,7159.738317757009,9576.88814826714,775.5039999999999,220.05172570102698,155.1008,44.0103451402054,30.4688,12.584895174772,8.06041462679211,1.13622207210259,5.188679245283018
7,1,2,2,2,7,6650.710280373829,9434.007725096692,761.296,218.53063946275398,152.2592,43.706127892550704,30.644000000000002,12.4943820975669,8.148962312362348,1.1015958558216201,4.90566037735849
8,1,2,2,2,8,7074.700934579441,9055.99757192488,679.324,192.653146935107,135.8648,38.5306293870214,26.2456,10.947774232235501,8.57632466326871,1.22907836936883,5.160377358490567
9,1,2,2,2,9,7993.61682242991,9417.40686041918,771.768,214.47484275784,154.3536,42.8949685515679,29.5552,9.494549644927869,31.3885494951445,5.3060987114668094,5.9905660377358485
0,2,0,2,2,0,13083.9345794393,10447.1048238891,1004.676,387.842920554185,200.9352,77.5685841108371,42.9992,18.7915768194157,18.2459011681458,3.8534650888031603,9.764150943396226
1,2,0,2,2,1,10402.3271028037,11202.8075976772,848.732,311.360633632449,169.7464,62.2721267264898,35.8,15.406585604863901,17.795289100279803,3.4991544385232998,7.613207547169813
2,2,0,2,2,2,11486.8037383178,9845.66169886941,1065.008,399.733050842684,213.0016,79.9466101685369,47.3712,24.0281994864368,6.88790575822776,1.10694222260252,9.028301886792454
3,2,0,2,2,3,11769.5700934579,10738.0580608406,916.456,339.239915198669,183.2912,67.8479830397338,39.5056,16.9380910565506,17.0614408818801,3.4474198445145805,8.716981132075471
4,2,0,2,2,4,12662.1869158879,10804.049337905799,929.164,346.45331157891997,185.8328,69.2906623157839,40.9184,20.7241169037428,6.75634059358116,1.14007879148071,9.066037735849056
5,2,0,2,2,5,11408.6168224299,10655.2854767713,906.84,334.722318347612,181.368,66.9444636695224,39.6928,17.1952745880954,16.024793190226,3.06245569016398,8.18867924528302
6,2,0,2,2,6,10728.7476635514,11264.6582611309,862.184,317.988940285665,172.4368,63.5977880571329,37.2208,19.147308096962398,6.71328219337152,1.05665753813088,7.547169811320754
7,2,0,2,2,7,12575.757009345802,10852.7880244466,886.424,324.348905076,177.2848,64.8697810152,11.7184,1.4352356740270902,511.006973390236,184.21713894160197,8.952830188679245
8,2,0,2,2,8,12219.214953271001,10970.7254763375,868.5039999999999,322.661869429903,173.7008,64.5323738859807,37.768,19.522391656761698,6.64698178727876,1.05040008372308,8.584905660377359
9,2,0,2,2,9,11762.0,11077.154253468701,847.46,317.49716282196897,169.49200000000002,63.4994325643938,35.552,15.5068686716564,18.3188778235933,3.6672186447985,8.556603773584905
0,2,1,2,2,0,13670.028037383201,11795.376088704399,1169.776,449.737956841537,233.9552,89.9475913683074,50.3296,20.8888296426583,18.8216850590162,3.7434461226081903,9.839622641509434
1,2,1,2,2,1,12439.4205607477,10800.2771659116,1188.0439999999999,447.922647411358,237.6088,89.5845294822717,50.4008,20.170810577664,20.1027045781823,4.27557732678256,9.60377358490566
2,2,1,2,2,2,12717.6822429907,11637.2228747016,1181.616,439.362625338114,236.3232,87.87252506762279,54.0576,25.9168370415836,7.284825716485599,1.22737598814212,9.39622641509434
3,2,1,2,2,3,13120.3177570093,11159.724322959399,1242.1,475.053868524402,248.42,95.0107737048804,57.2984,27.998424195657897,7.23366611894308,1.2932431279541101,9.924528301886793
4,2,1,2,2,4,12637.392523364499,11082.4802284574,1232.84,464.277915046581,246.56799999999998,92.8555830093161,56.2344,27.0445191608207,7.497664112826969,1.34681258504649,9.622641509433961
5,2,1,2,2,5,11877.757009345802,11045.9864752761,1082.188,396.889809211574,216.4376,79.37796184231492,47.5168,19.330095647978602,17.5753767498735,3.1881941610076403,8.764150943396226
6,2,1,2,2,6,13874.140186915902,11841.1649910317,1197.364,455.542085326921,239.4728,91.1084170653842,54.8808,26.9926158673071,7.234718055152871,1.3126107542566798,10.169811320754716
7,2,1,2,2,7,12987.439252336499,11405.516373301001,1224.5639999999999,459.4134237307401,244.9128,91.8826847461479,56.083999999999996,27.2998722341333,7.3097802178275,1.29880018137516,9.584905660377359
8,2,1,2,2,8,13304.5794392523,10923.7796375976,1289.8519999999999,487.203577671593,257.9704,97.4407155343186,55.7224,22.4556999053692,18.8275688354024,3.78445143877329,9.867924528301886
9,2,1,2,2,9,13245.607476635501,11253.923140466699,1143.2839999999999,430.225730685648,228.6568,86.0451461371297,53.176,26.1665875497742,6.62315104818264,1.11262528943941,9.61320754716981
0,2,2,2,2,0,13513.056074766399,10864.5730090857,1175.764,477.819635745539,235.1528,95.56392714910791,53.7536,28.4003846283814,7.08625535659838,1.31453206541749,9.915094339622641
1,2,2,2,2,1,13102.7196261682,10476.7017405595,1192.376,488.06433451339205,238.4752,97.61286690267842,54.0688,28.446397075200895,7.193097490164781,1.3113001874277601,9.867924528301886
2,2,2,2,2,2,12103.9252336449,11570.4549153299,1152.968,458.627595087779,230.5936,91.72551901755591,51.356,22.5564426273293,16.419569656271502,3.28485101228498,9.066037735849056
3,2,2,2,2,3,13909.1028037383,11069.708177678602,1391.076,568.7196130115441,278.2152,113.743922602309,64.4824,33.4098106884789,7.0330010782815595,1.26806676426332,10.735849056603774
4,2,2,2,2,4,13159.9345794393,10781.3954910317,1182.604,468.427248549868,236.5208,93.6854497099736,54.0816,28.072119646367998,7.05201708625355,1.25518683836432,9.641509433962264
5,2,2,2,2,5,12803.943925233601,10961.840440698,1172.596,476.039091655297,234.5192,95.2078183310594,51.0872,22.895293755704497,16.9431953318162,3.68363646036827,9.084905660377359
6,2,2,2,2,6,12422.6822429907,11407.1039855996,1041.652,416.632493807192,208.3304,83.3264987614384,44.9624,19.921936307497802,17.6750140522018,3.6932026423255,8.735849056603774
7,2,2,2,2,7,11948.289719626202,11344.886999358401,1053.252,415.998188092208,210.6504,83.19963761844159,46.1632,20.4344945070829,16.5645108306039,3.27423726753945,8.537735849056604
8,2,2,2,2,8,12872.990654205601,10989.6298301467,1128.808,452.376333527739,225.7616,90.4752667055478,51.1888,26.747319016305198,7.053081486070559,1.3344813067888701,9.264150943396226
9,2,2,2,2,9,12159.710280373798,10981.9192218194,1156.272,462.023148788023,231.2544,92.4046297576047,50.9608,22.9434135071484,16.439162180388,3.3058303350497202,9.132075471698114
0,0,0,2,4,0,15094.4299065421,10342.7694442928,1134.328,366.182364971335,226.8656,73.23647299426699,51.4216,21.704960111458398,7.66129049913195,1.20368035914746,11.169811320754716
1,0,0,2,4,1,15566.971962616799,10210.530381070601,1151.336,364.35181775860497,230.2672,72.8703635517211,52.0032,21.5061663194536,7.703887349599401,1.23417847892787,11.745283018867926
2,0,0,2,4,2,15016.644859813101,10114.2904013319,1087.488,348.561836488162,217.4976,69.7123672976323,47.6352,20.4276215198931,7.50059375093986,1.2247849158388402,11.61320754716981
3,0,0,2,4,3,14777.5420560748,9510.93078601961,1073.464,339.67453938145,214.6928,67.9349078762899,46.08,15.815000474233301,21.723105303902102,4.08376202997657,10.745283018867925
4,0,0,2,4,4,15481.0,10197.0679073223,1119.952,357.47569105604896,223.9904,71.4951382112099,50.4872,21.223494438004302,7.601903522378451,1.1939468039266599,11.89622641509434
5,0,0,2,4,5,14767.4299065421,9899.73424557131,1121.728,351.593205304084,224.3456,70.3186410608169,49.044,20.4586955595903,7.452968980968209,1.2191731771741698,10.754716981132075
6,0,0,2,4,6,15578.3644859813,10326.1890007091,1178.296,380.370703898184,235.6592,76.07414077963679,51.7832,22.0357572540632,7.50300871862234,1.23789144395696,11.594339622641508
7,0,0,2,4,7,16093.6635514019,10461.714072978,1093.264,351.258927721417,218.6528,70.2517855442835,47.9152,20.817919419577,7.3472605835449505,1.1532420583595602,11.320754716981131
8,0,0,2,4,8,15589.289719626202,10424.0737601565,1120.724,352.307252017326,224.1448,70.4614504034653,49.276,20.925463531305603,7.1699327723428405,1.1509370788646498,10.783018867924529
9,0,0,2,4,9,15065.8691588785,10205.858727976,1156.752,372.04830129433503,231.3504,74.40966025886691,52.4912,22.203754695096002,7.76305116314701,1.20490528331398,11.377358490566039
0,0,1,2,4,0,14785.2990654206,10157.2571433884,1247.744,389.176163792183,249.5488,77.83523275843659,55.2744,22.8829802394706,7.656563944676759,1.2647348241801102,11.283018867924529
1,0,1,2,4,1,14443.5794392523,10032.0702441658,1165.6960000000001,361.68824640012804,233.1392,72.3376492800257,52.8408,21.6808066123011,7.68394100486224,1.14555418424533,10.462264150943396
2,0,1,2,4,2,15131.401869158899,10275.7665251612,1160.512,365.452007596073,232.1024,73.0904015192145,52.0928,21.275112882426697,8.38051424844161,1.3581944605023601,11.084905660377359
3,0,1,2,4,3,14321.1214953271,10037.925394168,1150.5,362.872685662616,230.1,72.5745371325233,50.79600000000001,21.6558570368388,7.393970226088309,1.19605813647779,9.80188679245283
4,0,1,2,4,4,14146.0747663551,9414.180083714971,1209.508,380.139229672498,241.9016,76.0278459344996,53.56399999999999,22.446747292202502,7.568068268084249,1.1872586988406002,10.641509433962264
5,0,1,2,4,5,15469.775700934599,10931.876106232901,1173.712,372.845465382107,234.7424,74.56909307642141,51.5008,21.975894051437397,7.50727616398728,1.2228971485574398,10.849056603773585
6,0,1,2,4,6,14698.018691588799,9775.85380068467,1106.288,343.80499859077105,221.2576,68.7609997181542,48.7312,20.4770404736622,7.38347217873363,1.1859362767696398,10.443396226415095
7,0,1,2,4,7,14415.8971962617,9783.7423720433,1121.24,351.02446410471197,224.248,70.20489282094229,51.1248,21.3307014643213,7.568826397171709,1.1406051771619,10.660377358490566
8,0,1,2,4,8,15070.943925233601,9981.46504879019,1196.836,380.18427256266096,239.3672,76.0368545125323,53.3272,22.6191277497608,7.4013515389040805,1.15310112799118,11.18867924528302
9,0,1,2,4,9,13992.598130841101,9281.6885396415,1114.992,353.355062134392,222.9984,70.6710124268784,50.368,21.1584558982928,7.69666861639429,1.18844856492146,10.5
0,0,2,2,4,0,14856.476635513998,9204.82419062392,891.2360000000001,283.79565236979903,178.2472,56.75913047395989,38.0048,14.3796403626795,18.6003071393395,3.5079791176303194,10.839622641509433
1,0,2,2,4,1,16676.9626168224,9625.86914335312,1041.624,339.073989896011,208.3248,67.8147979792021,45.144,20.153897489071397,7.016738735844379,1.14942899033433,12.150943396226413
2,0,2,2,4,2,15664.327102803702,9961.72932738434,884.836,276.58960411411,176.9672,55.317920822821996,38.624,16.6389153492648,6.98298316185799,1.00269245105292,10.943396226415095
3,0,2,2,4,3,15602.439252336399,9117.423153314208,963.1519999999999,308.657559272408,192.6304,61.7315118544816,40.92,18.2465602237792,7.11493905672459,1.10088459056565,11.10377358490566
4,0,2,2,4,4,14817.841121495301,9704.88826934922,957.7919999999999,303.954635983727,191.5584,60.79092719674539,42.3056,18.236869485742304,7.313229559224559,1.1198910766544898,10.962264150943396
5,0,2,2,4,5,15587.308411215,9843.22297572001,978.712,317.231633126333,195.7424,63.4463266252665,43.2464,18.9437168222078,7.23852603128253,1.01659885315203,11.169811320754716
6,0,2,2,4,6,14446.3831775701,9462.86504563319,992.704,308.97870538922297,198.5408,61.7957410778445,42.5048,18.351197698243002,7.1326296894526795,1.06756931096714,10.632075471698114
7,0,2,2,4,7,15428.607476635501,9476.22251404245,876.4119999999999,274.01273374790503,175.2824,54.8025467495809,37.2624,13.818571063608598,18.4304164744724,3.2445724731964702,10.820754716981131
8,0,2,2,4,8,14668.3644859813,9489.90625047745,1078.056,341.792236401004,215.6112,68.3584472802009,46.7224,20.053693381519498,7.4841368829795805,1.18475322421741,11.452830188679245
9,0,2,2,4,9,14032.9626168224,9423.08601843112,956.704,307.109205957751,191.3408,61.4218411915501,40.751999999999995,18.127943512709898,7.030635391041759,1.10707996794399,10.415094339622641
0,1,0,2,4,0,12144.6542056075,9968.08045723557,900.448,280.079487460257,180.0896,56.015897492051295,37.9736,16.5555290776224,7.5547101229932405,1.11716024557488,8.68867924528302
1,1,0,2,4,1,11466.644859813101,9587.85141090608,928.924,282.306029379466,185.7848,56.4612058758932,39.2808,16.8994967783067,7.537476080775289,1.12936582696911,8.179245283018869
2,1,0,2,4,2,11299.990654205601,9122.008625026228,859.552,261.819631227301,171.9104,52.363926245460206,36.2872,15.6620789220333,7.13642489732499,0.974938449607033,8.066037735849056
3,1,0,2,4,3,11611.177570093501,9891.451513465308,918.22,274.11523781067,183.644,54.823047562133894,38.6184,16.3084806600738,7.61108423827167,1.06824073452993,8.481132075471699
4,1,0,2,4,4,10173.0,10338.2414238747,863.1,256.48641679433996,172.62,51.297283358868,36.0192,15.107432321873901,7.39065024652645,1.00910751847304,7.339622641509434
5,1,0,2,4,5,10693.0280373832,9873.496547051329,889.092,270.370034463881,177.8184,54.0740068927761,37.7192,16.2244467196882,7.43069134108685,1.0608469233241,7.339622641509434
6,1,0,2,4,6,11528.2803738318,9781.913752893859,870.668,250.202473560914,174.1336,50.04049471218289,36.8056,15.2959121545595,6.95155546682275,0.849019090050575,8.084905660377359
7,1,0,2,4,7,11862.2710280374,10234.457841970301,816.96,250.738330536039,163.392,50.1476661072078,33.7728,14.841538335361301,7.410381295331909,1.08378923811652,8.226415094339622
8,1,0,2,4,8,11888.1121495327,10057.3620557347,901.232,275.20080337092,180.2464,55.0401606741841,38.3592,16.5663591461733,6.96913234227631,0.9832194255224809,8.235849056603774
9,1,0,2,4,9,11853.308411215,9942.74954676735,931.612,283.55686106317404,186.3224,56.71137221263471,39.668,16.9224211033764,7.59955077515121,1.10568228788826,8.613207547169809
0,1,1,2,4,0,12047.3364485981,10440.620512715699,1021.8,296.279651680638,204.36,59.2559303361275,44.5344,17.805873655622698,7.8877517366399905,1.05132143956516,8.915094339622641
1,1,1,2,4,1,12119.971962616799,10531.6594759312,1036.3,305.805601649152,207.26,61.1611203298305,45.3224,17.9894340722547,7.82784112333568,1.13927267263128,9.00943396226415
2,1,1,2,4,2,12484.4579439252,10826.119515424301,1041.6480000000001,306.417081925927,208.3296,61.2834163851853,45.4648,18.2725794829302,7.89921666962807,1.1256312131239599,9.216981132075473
3,1,1,2,4,3,12630.476635513998,10834.572359446,973.7,277.062047202427,194.74,55.4124094404854,42.0376,16.4433581193137,7.72244494022768,1.06381658109908,9.09433962264151
4,1,1,2,4,4,12433.9252336449,10629.7623501458,1052.5639999999999,313.226764348132,210.5128,62.645352869626294,45.7816,18.5966056429661,7.9124980806259595,1.13649132497078,9.273584905660377
5,1,1,2,4,5,11991.943925233601,10326.7766318601,992.592,276.62042140087897,198.5184,55.3240842801758,43.1504,16.604609596133198,7.81419821755942,1.02310995017615,8.858490566037736
6,1,1,2,4,6,12685.2803738318,10232.0372322129,1021.184,302.611708537525,204.2368,60.522341707505,45.1136,18.321307132407302,7.34985534522165,0.97352831505857,9.349056603773585
7,1,1,2,4,7,12074.355140186899,11137.0805812778,922.22,267.73362060077596,184.44400000000002,53.546724120155105,39.9824,15.926159933894901,7.2308442458302,0.972940369398298,8.575471698113207
8,1,1,2,4,8,12283.6168224299,11201.4263274399,992.788,297.516559297126,198.5576,59.503311859425104,42.5896,17.5771047627304,7.73298862997785,1.0940016926049498,8.971698113207546
9,1,1,2,4,9,12614.943925233601,10930.4099655753,1023.8,299.805830497007,204.76,59.961166099401396,44.7688,17.821411463742102,7.64209200206013,1.09508705695841,8.915094339622641
0,1,2,2,4,0,12066.3831775701,10437.365008938299,956.2560000000001,280.33496832182703,191.2512,56.066993664365505,41.7952,16.863023956574303,7.392091100310759,0.9867899057233371,8.68867924528302
1,1,2,2,4,1,12093.392523364499,11020.170442189099,1012.1519999999999,296.055347690259,202.4304,59.2110695380517,44.2848,17.8248054396114,7.247622597226219,0.976474358434807,8.660377358490566
2,1,2,2,4,2,12934.971962616799,10286.596855538399,983.028,284.356894089101,196.6056,56.8713788178201,43.1952,17.452242748712802,7.15803359790789,0.904011630504711,9.39622641509434
3,1,2,2,4,3,12450.906542056102,10031.6484491876,1047.816,292.83608750289,209.5632,58.5672175005779,45.6984,17.563619144128598,7.86447644482898,1.05248051360968,9.735849056603774
4,1,2,2,4,4,12592.691588785,10792.278028096,1065.42,310.707070405551,213.084,62.1414140811102,47.1528,18.787481261733802,7.413916446317541,1.0024465758051702,9.377358490566039
5,1,2,2,4,5,12635.1495327103,10383.887755181999,1032.588,290.32816304313303,206.5176,58.0656326086266,45.1112,17.5101603236521,7.76594499984751,1.04630982765627,9.669811320754716
6,1,2,2,4,6,12705.327102803702,10277.5231868199,1005.1080000000001,283.743419899035,201.0216,56.748683979807,43.364,16.8713575031768,7.848168398503691,1.1160114943939299,9.160377358490566
7,1,2,2,4,7,12175.5700934579,10407.0103117209,1055.14,311.535334111558,211.028,62.307066822311604,45.5736,18.2966604340792,8.11913270755782,1.16261482221062,9.10377358490566
8,1,2,2,4,8,11963.205607476599,9986.22583206191,1139.292,332.785682889153,227.8584,66.5571365778306,50.3992,19.9297285320197,7.57751040385041,1.0302112228365,9.556603773584905
9,1,2,2,4,9,12067.1495327103,10118.8769082434,1059.152,304.195057316847,211.8304,60.8390114633695,46.6,18.347315879986397,7.49978463625713,1.04619825475807,9.028301886792454
0,2,0,2,4,0,14891.3644859813,10604.528095968199,1230.236,472.741989148415,246.0472,94.548397829683,56.1808,28.2717433378276,6.435402694186361,1.1552218158082401,11.471698113207545
1,2,0,2,4,1,15050.1869158878,10868.1564326907,1227.288,466.79144492589006,245.4576,93.3582889851779,57.508,28.178193270683604,6.62558375362074,1.0699561174310799,11.320754716981131
2,2,0,2,4,2,15840.3364485981,10666.0542152343,1060.884,402.609973229675,212.1768,80.5219946459351,47.3912,20.4724850118397,14.838539861173698,3.05422133233111,11.037735849056604
3,2,0,2,4,3,14972.841121495301,11218.873477147901,1076.656,410.685896597387,215.3312,82.1371793194775,50.06399999999999,25.069230223523,6.37269488145924,1.02962588016886,10.650943396226415
4,2,0,2,4,4,14781.8130841122,11359.0512200301,1109.904,422.072636857686,221.9808,84.4145273715372,50.343999999999994,21.7669194880672,14.8057011550807,2.72987702918226,10.622641509433961
5,2,0,2,4,5,14814.8785046729,10935.9485456322,1151.356,434.99833248416,230.2712,86.999666496832,52.93600000000001,23.5253816972223,12.897540961090698,2.3083805470243197,10.924528301886792
6,2,0,2,4,6,14204.710280373798,10935.5231336129,1179.372,436.34928396412005,235.8744,87.269856792824,55.2008,26.5067930795108,6.53110259116173,1.06727019261214,10.924528301886792
7,2,0,2,4,7,14862.785046728999,11480.3066747504,1220.568,464.306042795051,244.1136,92.8612085590102,57.5584,28.4853399038874,6.558297729293329,1.07706455721677,11.056603773584905
8,2,0,2,4,8,14405.0747663551,11380.8680349108,1041.384,387.081382326766,208.2768,77.4162764653532,46.4976,19.745340570372502,15.054575768829599,2.88699785458795,10.075471698113207
9,2,0,2,4,9,15173.056074766399,11613.368770622199,1178.328,449.189292410227,235.6656,89.83785848204529,52.9736,22.5775415632438,15.3484628204253,3.18115717014768,10.867924528301888
0,2,1,2,4,0,15195.6822429907,11680.3646640025,1357.0120000000002,509.677070168945,271.4024,101.935414033789,64.0816,30.7437001910961,6.221093266873599,1.07319940976412,11.0
1,2,1,2,4,1,15380.401869158899,11396.357675111001,1338.932,502.515949374744,267.7864,100.503189874949,62.1432,30.155975423786202,6.55062243625545,1.13990329009207,11.141509433962264
2,2,1,2,4,2,17052.3644859813,12201.281125006899,1373.2279999999998,529.7493520675599,274.6456,105.949870413512,65.0952,32.2918846919779,6.106120771002059,1.065596827434,12.330188679245285
3,2,1,2,4,3,15086.6355140187,11414.8944267432,1310.036,481.38758885538397,262.0072,96.27751777107679,58.8576,23.685969734000803,15.4457637305952,2.99666763803129,11.245283018867925
4,2,1,2,4,4,16077.476635513998,11960.914126246202,1328.892,500.297032107927,265.7784,100.05940642158501,59.61600000000001,24.539732353878698,15.4198407271677,3.1512298634887497,11.830188679245285
5,2,1,2,4,5,15547.8691588785,11365.919457882299,1354.376,506.944820097809,270.8752,101.388964019562,60.56399999999999,24.3375426861464,16.7048146643302,3.30759026808788,11.084905660377359
6,2,1,2,4,6,15896.158878504699,11891.688870371201,1397.8120000000001,524.9115588896859,279.5624,104.982311777937,65.8136,31.5009684778103,6.25304945770671,1.09288291491662,11.264150943396224
7,2,1,2,4,7,16030.0747663551,12069.1470795601,1374.94,512.6952705067599,274.988,102.53905410135201,65.1024,31.1704641325727,6.212325591421321,1.0602339370831,11.443396226415095
8,2,1,2,4,8,15635.644859813101,11826.080077723,1374.2320000000002,520.154702156964,274.8464,104.03094043139299,64.1392,31.3717704849439,6.500776941338731,1.19406851138563,11.735849056603776
9,2,1,2,4,9,15800.177570093501,11576.4708532897,1357.088,507.873819226784,271.4176,101.574763845357,63.9208,30.8559642105056,6.14569847588611,1.0687588009859,11.471698113207545
0,2,2,2,4,0,14995.0,11382.356749705701,1381.7320000000002,549.149076459207,276.3464,109.82981529184099,65.1864,33.488619784040104,6.12799554252918,1.09523634698466,11.245283018867925
1,2,2,2,4,1,14648.028037383201,11829.361548455301,1323.84,529.209166965199,264.768,105.84183339304,62.1024,32.3739857638815,6.034232522728421,1.04661755649884,10.632075471698114
2,2,2,2,4,2,14774.028037383201,11596.2419802553,1317.3120000000001,531.181798121886,263.4624,106.236359624377,62.028,32.8225144679685,6.030593807675941,1.02408476380907,10.59433962264151
3,2,2,2,4,3,15381.009345794399,11779.7036540604,1346.6879999999999,542.66292913373,269.3376,108.532585826746,59.5032,25.635183435271102,16.9871487261635,3.60103923874829,11.320754716981131
4,2,2,2,4,4,14821.841121495301,11671.435049510601,1370.4279999999999,545.708256136922,274.0856,109.14165122738399,63.9696,32.821203448990104,6.2372027911471495,1.10037485733963,10.952830188679245
5,2,2,2,4,5,14741.009345794399,11615.067519644199,1390.02,557.155572169928,278.004,111.431114433986,64.6648,33.263415954468606,6.533445751352531,1.22933026002285,11.047169811320755
6,2,2,2,4,6,15415.644859813101,11476.7381883516,1239.68,492.57806853330396,247.93599999999998,98.51561370666072,55.4216,24.605059915391397,14.7442569217237,3.09265644788405,11.29245283018868
7,2,2,2,4,7,15427.757009345802,11167.2404399547,1391.9720000000002,556.511875179677,278.3944,111.302375035935,65.4464,33.9060031121334,6.15812953241716,1.0790064394779102,11.490566037735848
8,2,2,2,4,8,14721.775700934599,11575.6034188477,1382.9679999999998,552.72341634492,276.5936,110.54468326898399,64.0856,33.1094939955294,6.5043149093405,1.17261878788556,10.801886792452832
9,2,2,2,4,9,15366.841121495301,12115.8126407897,1329.744,534.300333580281,265.9488,106.860066716056,62.1808,32.4115083166458,6.147838032524179,1.07140954007819,11.075471698113208
0,0,0,4,4,0,15675.009345794399,10155.685445555699,1062.3,340.499694566676,212.46,68.0999389133353,46.5168,20.0310428525327,7.3944733702037695,1.1496448299553301,10.754716981132075
1,0,0,4,4,1,15416.785046728999,10095.726831794,1184.236,372.28227503334097,236.8472,74.45645500666821,52.4968,22.0244243911163,7.32906397889111,1.2092506767306002,11.858490566037734
2,0,0,4,4,2,15936.691588785,10561.7020394586,1159.4360000000001,370.3181522745,231.8872,74.06363045490009,51.3648,21.813332642216803,7.381642487080719,1.19701870345874,11.952830188679245
3,0,0,4,4,3,16066.4205607477,10160.6864769533,1079.4080000000001,345.018262612286,215.8816,69.0036525224571,48.5704,20.5777958936325,7.71005805547297,1.17865424106334,11.61320754716981
4,0,0,4,4,4,15958.0841121495,10373.2173832797,1183.8239999999998,373.55749359904405,236.7648,74.7114987198088,53.3,22.5697939733618,6.95416202409376,1.09236454093336,11.669811320754715
5,0,0,4,4,5,16036.785046728999,10059.3338086287,1080.448,341.696706592264,216.0896,68.3393413184529,48.8696,20.6581421197551,7.370592488343201,1.08460982017629,11.471698113207545
6,0,0,4,4,6,15081.5700934579,10197.3230985356,1098.2839999999999,340.281053460224,219.6568,68.0562106920449,49.5856,20.4865720080252,7.52366355282855,1.12139192854391,11.037735849056604
7,0,0,4,4,7,15939.8130841122,10573.5881283975,1146.008,362.555374992566,229.2016,72.51107499851321,50.0576,21.248462585326,7.431365560631599,1.21846761141921,11.716981132075471
8,0,0,4,4,8,15454.261682243,9486.99434921249,1114.464,343.545922263676,222.8928,68.7091844527353,49.0864,20.331269882621697,7.391110505216349,1.162083953181,11.981132075471699
9,0,0,4,4,9,15742.242990654198,10447.531473265899,1141.76,369.68977048330703,228.352,73.9379540966614,50.528,21.908053678955604,7.36262800838835,1.20407566494446,11.273584905660375
0,0,1,4,4,0,14701.794392523401,10041.0694460937,1187.008,366.177465084896,237.4016,73.23549301697909,52.6336,21.454267431912,7.5915653350318895,1.20830774964337,10.952830188679245
1,0,1,4,4,1,14530.5140186916,10166.0460590193,1221.372,377.980488406479,244.2744,75.5960976812957,54.7696,22.582230975703002,7.39854614640653,1.1270052984118102,10.820754716981131
2,0,1,4,4,2,14927.906542056102,10447.4383181633,1226.608,385.334439592414,245.3216,77.0668879184829,54.58,22.814888121575304,7.441121796781981,1.17319707371213,10.81132075471698
3,0,1,4,4,3,14667.8130841122,9826.330142897299,1165.5919999999999,360.42569488869697,233.1184,72.0851389777394,52.11600000000001,21.421435619491,7.391678054852299,1.11790409182334,11.0
4,0,1,4,4,4,14545.6542056075,9745.63360853608,1193.6760000000002,366.268878044532,238.7352,73.25377560890641,53.0888,21.648640478330304,7.434741164528849,1.12286150579314,10.745283018867925
5,0,1,4,4,5,14853.9345794393,10755.0016829998,1271.136,401.724698648216,254.2272,80.3449397296432,56.8576,23.749611412399997,7.74166992561445,1.2685242662304,10.905660377358492
6,0,1,4,4,6,14785.990654205601,10001.3432429581,1181.556,368.16849249222804,236.3112,73.6336984984457,52.5984,21.9761178882896,7.4575264407222,1.1964687571836798,10.584905660377359
7,0,1,4,4,7,15582.710280373798,10556.133692007701,1171.604,374.50784662540804,234.3208,74.9015693250816,52.2192,22.190339144772,7.311587802527209,1.1651904991553201,10.81132075471698
