,net,con,in,ex,it,meanAA,stdAA,meanSpike,stdSpike,BurstD0,BurstD1,BurstD2,BurstD3,BurstD4,BurstD5,MeanNrActivationsPerAstrocyte
9,2,1,10,70,9,16523.401869158897,11339.039246960401,1580.796,604.434653526748,316.1592,120.88693070535,68.2744,24.390189516278895,17.5607622111827,3.79844147686315,12.066037735849054
0,2,2,10,70,0,15153.8037383178,11342.5721023082,1491.98,595.952571602808,298.39599999999996,119.190514320562,64.4192,24.0082042510472,17.423870600190497,3.89016885949449,11.575471698113208
1,2,2,10,70,1,15751.8878504673,11179.889858958799,1661.72,662.349703404478,332.344,132.469940680896,69.5528,24.6151013030619,19.732813415747103,4.508218951554491,12.094339622641508
2,2,2,10,70,2,16682.4112149533,11603.9861044878,1651.4,658.814632502952,330.28,131.76292650058997,71.5432,26.093986544029605,17.702943806599897,4.04635011178087,12.132075471698116
3,2,2,10,70,3,16160.3644859813,12041.074592956002,1551.336,618.620981784485,310.2672,123.724196356897,68.392,26.255701399886497,16.7459899755001,3.4844046899817402,11.962264150943394
4,2,2,10,70,4,16740.0747663551,11975.5485611393,1552.384,635.61628404565,310.4768,127.12325680913,65.044,24.261841315118698,20.033838302012104,4.66176338101896,12.10377358490566
5,2,2,10,70,5,16866.551401869197,11442.3389072304,1538.4479999999999,621.468248019157,307.6896,124.293649603831,65.9264,24.8141706095529,18.3658820789815,4.09077620140628,11.971698113207545
6,2,2,10,70,6,15452.971962616799,11080.2301499917,1497.908,591.07749368082,299.5816,118.215498736164,64.7424,24.0017241514021,17.7716205107124,3.8315621820635295,11.933962264150946
7,2,2,10,70,7,16885.8691588785,11829.5015095392,1738.0639999999999,706.3596335465379,347.6128,141.271926709308,72.8008,26.738194392292105,19.7501874333389,4.49622106052479,12.358490566037734
8,2,2,10,70,8,16316.6355140187,11940.3828789975,1609.632,647.2167740224289,321.9264,129.443354804486,67.392,24.6899999189955,19.611278905535396,4.34123391461892,12.132075471698116
9,2,2,10,70,9,15762.5327102804,11163.5227417666,1581.76,629.482236762881,316.35200000000003,125.896447352576,75.6448,33.787665100743496,7.96424273238472,1.7127282808188302,11.783018867924529
0,0,0,50,70,0,2504.2056074766397,6416.245383208051,536.3240000000001,165.608487173816,107.2648,33.1216974347632,18.8984,8.743678713219051,9.13756197774795,1.60803029206738,1.9150943396226412
1,0,0,50,70,1,2284.35514018692,6667.6381942055605,540.192,169.497195068237,108.0384,33.8994390136474,18.44,8.75552397061421,8.96770561350525,1.5793885575709599,1.7547169811320755
2,0,0,50,70,2,2606.45794392523,6859.1914093636,526.94,166.059147293969,105.38799999999999,33.211829458793694,17.8032,8.56864923777371,8.938680649370319,1.6340111709343201,1.7358490566037736
3,0,0,50,70,3,1940.9345794392498,6312.37754025165,481.13599999999997,150.906320291762,96.2272,30.1812640583525,16.16,7.675248530178031,8.99934131738488,1.4334021855675398,1.481132075471698
4,0,0,50,70,4,2087.06542056075,6579.946872596121,411.78,128.321204794843,82.35600000000001,25.664240958968602,12.8072,6.211765301426,8.174030560787,1.5723330006820602,1.5660377358490567
5,0,0,50,70,5,2605.8317757009304,6562.05758916182,538.184,164.37047832259898,107.6368,32.8740956645198,18.4376,8.552315840753309,8.400029934736361,1.3876802492140201,1.9339622641509435
6,0,0,50,70,6,1979.1682242990698,6365.61503953182,412.548,127.290029837376,82.5096,25.4580059674751,12.767999999999999,6.12224272632179,7.82411536275508,1.47907349811221,1.330188679245283
7,0,0,50,70,7,3209.82242990654,6862.40528499823,605.688,189.54216062923803,121.1376,37.9084321258477,21.2392,9.80914998152235,9.8348281355262,1.82172556312682,2.2169811320754715
8,0,0,50,70,8,2615.24299065421,6505.794447944039,553.512,171.008917475084,110.7024,34.2017834950167,18.9984,8.66435441565037,9.616300730909892,1.7078203206255502,2.056603773584906
9,0,0,50,70,9,1922.32710280374,5854.67616250208,448.108,139.750521773623,89.6216,27.950104354724697,14.1784,6.99359803248657,8.14014397684351,1.41206870914676,1.4339622641509433
0,0,1,50,70,0,2129.72897196262,5609.54066883634,551.716,168.877953990448,110.3432,33.7755907980897,19.8976,8.905463168190641,9.61946348358672,1.5627798616873703,1.6886792452830188
1,0,1,50,70,1,2696.06542056075,6652.53446927402,647.544,200.19958057898103,129.5088,40.0399161157963,24.1152,10.664611055261199,10.3388334463981,1.69560567530427,1.9433962264150944
2,0,1,50,70,2,2477.1962616822398,6333.881285519289,620.736,192.030524406929,124.1472,38.4061048813857,22.8336,10.1458873953933,10.4339036062075,1.6756154307778501,1.8207547169811318
3,0,1,50,70,3,2922.8037383177602,6788.897004048211,672.4960000000001,206.02124643832298,134.4992,41.2042492876645,25.2616,11.000111155802,11.0334093207621,1.9464647621600601,2.141509433962264
4,0,1,50,70,4,2824.14018691589,6477.24326738109,666.148,204.73213254396597,133.2296,40.9464265087932,23.9392,8.377693200398308,41.3276950064826,8.259234060021841,2.047169811320755
5,0,1,50,70,5,2671.21495327103,6420.328605483779,658.664,202.47405538488098,131.7328,40.4948110769763,24.2568,10.626855309074301,9.22189020369001,1.57452649274149,2.0283018867924527
6,0,1,50,70,6,2069.04672897196,6156.27755804173,404.93199999999996,121.082382599617,80.9864,24.216476519923397,12.2312,6.05268754851925,8.581036459752701,1.6431099126968998,1.330188679245283
7,0,1,50,70,7,2249.1308411215,6359.19429605906,576.536,178.668365146156,115.3072,35.7336730292311,21.04,9.520151259302551,9.940947944964039,1.6385045992480098,1.5849056603773586
8,0,1,50,70,8,1988.19626168224,6345.49061673633,528.008,159.470398306394,105.6016,31.894079661278802,17.892,8.16842800053964,9.31345537336752,1.5558814274284398,1.339622641509434
9,0,1,50,70,9,2139.64485981308,6108.71123543973,561.328,167.690656913258,112.2656,33.5381313826516,20.1056,8.90865919428956,9.53748378481544,1.5719684066612198,1.6132075471698113
0,0,2,50,70,0,2743.0560747663603,7554.01380319838,379.2,115.46407233421101,75.84,23.0928144668423,11.472000000000001,5.7498466066496094,8.32123093382787,1.62944631975555,2.0943396226415096
1,0,2,50,70,1,2685.18691588785,7730.235886585791,394.064,122.438637300486,78.8128,24.487727460097197,11.9304,5.87946560836952,7.49470444344632,1.33858659380419,2.1226415094339623
2,0,2,50,70,2,2713.8317757009304,7619.867026688249,321.388,98.0658832418288,64.2776,19.6131766483658,9.1128,4.547271287266679,7.84788841468098,1.57701390371658,1.962264150943396
3,0,2,50,70,3,2859.71028037383,7913.21862043215,378.676,116.88518735921998,75.7352,23.377037471844,11.3144,5.6766356796962,7.846717648746231,1.51903766503899,2.1698113207547167
4,0,2,50,70,4,2806.6168224299104,7353.31057319662,399.26,123.252036088659,79.852,24.6504072177317,12.4664,6.288318617881889,7.42468002116317,1.2870081442708101,2.056603773584906
5,0,2,50,70,5,2998.20560747664,7575.241784165491,407.296,127.144958154069,81.4592,25.428991630813798,12.8312,6.3712217478282795,8.63981582036206,1.41360036436081,2.509433962264151
6,0,2,50,70,6,3403.8785046729,8500.15262722814,400.80400000000003,130.201741862388,80.1608,26.0403483724777,12.376,6.27569788947811,7.655371846165321,1.39095705238666,2.2547169811320757
7,0,2,50,70,7,2870.81308411215,7531.126162365999,405.096,124.603301657701,81.0192,24.920660331540198,12.3728,6.077833508743059,8.51712700795966,1.6777576223120099,2.141509433962264
8,0,2,50,70,8,2522.73831775701,7538.949955809191,353.084,112.521237746481,70.6168,22.504247549296103,10.2848,5.37238950188833,7.35161457630065,1.47500229126859,1.8679245283018868
9,0,2,50,70,9,2658.8411214953303,7592.12054052492,418.384,129.438837077594,83.6768,25.887767415518898,13.2264,6.481637373380281,8.16778790417231,1.42756330988749,2.2169811320754715
0,1,0,50,70,0,2356.57943925234,7075.17322272323,285.476,86.7773785268949,57.0952,17.355475705379,6.94,3.6494492735206,6.77441521680179,1.33839727570975,1.7924528301886793
1,1,0,50,70,1,2355.85981308411,6665.84745886325,257.224,74.8638085058461,51.4448,14.9727617011692,5.763999999999999,3.0460702552633303,7.66195638582975,2.04789120567192,1.5471698113207548
2,1,0,50,70,2,2126.7196261682197,6623.079123811601,268.7,79.1286168209707,53.74,15.8257233641941,6.4384,3.27992156003768,7.03362889833266,1.5527104060042398,1.5471698113207548
3,1,0,50,70,3,2349.1588785046697,7394.02056242484,261.748,80.49310837581059,52.3496,16.0986216751621,6.4328,3.34812845631705,7.43560536209867,1.71563356259542,1.5566037735849056
4,1,0,50,70,4,2059.68224299065,6383.810583231761,276.0,80.2685990908026,55.2,16.053719818160502,6.6272,3.4250226510199906,7.19511749099605,1.53913913844169,1.5566037735849056
5,1,0,50,70,5,2372.93457943925,7267.634760664,276.996,85.5298075760726,55.3992,17.1059615152145,6.5872,3.5209765917995,7.14897628279058,1.6465201249538701,1.5754716981132075
6,1,0,50,70,6,2117.9719626168203,6559.6521099028005,294.856,84.734191823608,58.9712,16.9468383647216,7.7192,3.80282412951217,7.76918094082559,1.44700007703704,1.6037735849056605
7,1,0,50,70,7,2236.01869158879,6698.733894852309,265.6,77.21492083787949,53.12,15.4429841675759,6.0976,3.1359199989795696,7.13290809472501,1.7216697483270702,1.7735849056603774
8,1,0,50,70,8,2102.3831775700896,6959.43394497594,243.78799999999998,72.1916273261657,48.7576,14.438325465233099,5.3272,2.77877313935485,6.12862855132612,1.40241680814834,1.4528301886792452
9,1,0,50,70,9,2121.24299065421,6679.40225771699,270.508,76.41011671238309,54.1016,15.282023342476599,6.6464,3.31861522927862,7.451686787613679,1.62664294451395,1.6698113207547167
0,1,1,50,70,0,2395.6074766355105,7087.45770134505,293.42,81.7339317541986,58.684,16.346786350839697,7.7344,3.5949543307252205,7.56711024470707,1.4042182573057198,2.10377358490566
1,1,1,50,70,1,2390.8317757009304,7559.992385505219,254.468,71.69095463166892,50.8936,14.338190926333802,5.928,2.8680753128186898,7.23352617029232,1.77671034619255,1.7924528301886793
2,1,1,50,70,2,2741.6728971962602,7893.82639146639,278.788,83.2439730911494,55.7576,16.6487946182299,6.724,3.3833214449708997,7.423550712469639,1.64314435733603,1.9339622641509435
3,1,1,50,70,3,2414.03738317757,7130.31679956465,272.668,74.2730487862186,54.5336,14.8546097572437,6.9336,3.28281449978521,7.4097397434130094,1.39213489683756,1.8207547169811318
4,1,1,50,70,4,2922.71028037383,7542.19467056989,271.14799999999997,76.33954477202501,54.2296,15.267908954405,6.5152,3.11597319629037,7.15486510736024,1.6041972148255401,2.056603773584906
5,1,1,50,70,5,2511.27102803738,7744.69221143799,245.764,71.81924744802049,49.1528,14.3638494896041,5.4239999999999995,2.7568793952583395,6.40111482232291,1.44077306204795,1.80188679245283
6,1,1,50,70,6,2575.7943925233603,7586.469565113829,283.972,78.2682772009197,56.7944,15.653655440183899,7.06,3.3407184855955805,6.94933913408934,1.37343987913641,1.8773584905660377
7,1,1,50,70,7,2374.22429906542,7090.61432334323,280.04400000000004,78.2316691883792,56.0088,15.646333837675801,6.7728,3.29133106204769,7.391906751776969,1.63166234673116,2.0188679245283017
8,1,1,50,70,8,2480.91588785047,7656.56025245457,270.204,77.5409207064244,54.0408,15.5081841412849,6.4408,3.2193563580318303,6.6403263142093305,1.4535213945336598,1.8867924528301887
9,1,1,50,70,9,2331.7196261682197,7011.41203370885,276.008,76.982543060099,55.2016,15.396508612019801,6.632000000000001,3.25324699338983,6.97364086070103,1.41251487597229,1.6886792452830188
0,1,2,50,70,0,2287.22429906542,7220.111508327321,272.972,74.77488359068171,54.5944,14.954976718136301,6.5808,3.16868921795748,7.15222998871575,1.6121453880132801,1.80188679245283
1,1,2,50,70,1,2569.65420560748,7711.135636575191,283.0,79.93152069115159,56.6,15.9863041382303,7.0336,3.5082290461142898,7.59195089843334,1.5930682318947802,1.7735849056603774
2,1,2,50,70,2,2586.85981308411,7600.3630772208,315.06,89.0980156905865,63.012,17.8196031381173,8.2752,3.84542649910254,7.48981541806632,1.40820587084779,1.80188679245283
3,1,2,50,70,3,2394.54205607477,7431.32674067935,267.26,73.1708165869427,53.452,14.6341633173885,6.4368,3.15355129338338,6.870438168305651,1.3490752480108703,1.6415094339622642
4,1,2,50,70,4,2797.98130841122,8220.0923988955,263.26,76.6133695904312,52.652,15.322673918086199,6.2472,3.09898243944686,6.71011862267725,1.64242730908176,1.7830188679245282
5,1,2,50,70,5,2493.6355140186897,7310.15510452389,322.84,88.7080064030299,64.568,17.741601280606,8.412,4.07756986451489,7.4260205702737805,1.5578785469703302,1.8396226415094337
6,1,2,50,70,6,2287.4953271028,6934.497632046371,331.24800000000005,92.69214905265709,66.2496,18.5384298105314,8.844,4.216935380107221,8.18165279543178,1.53600095184777,2.0660377358490565
7,1,2,50,70,7,2538.68224299065,7442.59601678903,287.54400000000004,80.8456310755257,57.5088,16.1691262151051,6.9616,3.3629221578859103,7.22879474989697,1.46586721640522,1.8396226415094337
8,1,2,50,70,8,2237.98130841121,6906.805729338871,264.54400000000004,72.3567831236298,52.9088,14.471356624725999,6.7296,3.2246804244762,7.49328139015771,1.59782721857405,1.8679245283018868
9,1,2,50,70,9,2612.21495327103,7924.46856501477,304.832,83.8398221372159,60.9664,16.7679644274432,8.0272,3.7782403523333503,8.516577937679829,1.6070703916181999,1.981132075471698
0,2,0,50,70,0,5159.32710280374,9707.23624659508,470.19599999999997,164.821932957965,94.0392,32.964386591593,16.8216,9.016394702984108,7.349788612723549,1.26653519371094,4.028301886792453
1,2,0,50,70,1,6162.16822429907,9480.986586036172,625.6080000000001,222.65907198225702,125.1216,44.531814396451395,22.7728,9.54399812238037,27.6910492945975,6.062464269796849,4.886792452830188
2,2,0,50,70,2,6383.2523364486,9755.897302143521,605.492,222.55944360102995,121.0984,44.511888720206,22.6248,10.0193185876086,25.158307598178002,5.941751667991509,4.773584905660377
3,2,0,50,70,3,5072.97196261682,9128.91607579126,451.796,156.756889430736,90.3592,31.351377886147198,15.975999999999999,8.53313916445759,7.03455383129548,1.17138687856231,3.9433962264150937
4,2,0,50,70,4,5509.9158878504695,9553.28821320251,485.07199999999995,168.39219345326,97.0144,33.6784386906519,17.912,9.314106290997538,8.05726216734704,1.42993600833457,4.235849056603773
5,2,0,50,70,5,5770.80373831776,9740.229210528409,495.88800000000003,173.32283016383,99.1776,34.6645660327661,17.7544,9.289874091719438,7.93166217046754,1.55557199818088,4.047169811320755
6,2,0,50,70,6,5454.35514018692,9690.70992572421,439.57199999999995,153.161629711883,87.9144,30.6323259423766,15.904000000000002,7.366458036261389,21.6540810808965,4.56149496883101,3.9716981132075473
7,2,0,50,70,7,5983.20560747663,9469.12190635181,481.81199999999995,175.93694511386698,96.3624,35.1873890227735,18.044,8.522768564263611,20.5231218001625,4.24204183770371,4.19811320754717
8,2,0,50,70,8,5212.7009345794395,9744.09163440691,410.916,145.594934472323,82.1832,29.1189868944646,14.6144,7.03953071163128,20.7517139412409,4.9605180086274006,3.6886792452830184
9,2,0,50,70,9,5118.16822429907,9349.39386059255,466.708,167.408741516087,93.3416,33.481748303217394,16.7256,8.92165369424301,8.42606042239583,1.4021980515877102,3.8584905660377364
0,2,1,50,70,0,8650.074766355141,10607.2644739621,814.184,303.531372586097,162.8368,60.7062745172194,32.8176,13.722554071308998,21.2295713720827,4.53821110695275,6.150943396226416
1,2,1,50,70,1,7477.018691588791,9590.710826064109,778.988,286.17428929937097,155.7976,57.234857859874204,31.4128,13.090607173084098,22.9942196658022,4.60969861487151,5.660377358490566
2,2,1,50,70,2,9090.83177570094,10378.8638723182,912.268,339.810435649054,182.4536,67.9620871298109,36.8776,15.016670011690302,23.047281956626,4.58337146428554,6.6415094339622645
3,2,1,50,70,3,8318.05607476636,10805.926543529,797.44,292.913650074557,159.488,58.58273001491139,31.811999999999998,13.2374867705316,23.9916201148837,4.79726947372156,6.075471698113208
4,2,1,50,70,4,9658.35514018692,10519.9659937373,967.492,362.856756773248,193.4984,72.5713513546496,39.4888,16.233711669239398,22.6918735657202,4.68803734362705,7.169811320754717
5,2,1,50,70,5,7687.93457943925,9479.428789399191,786.1239999999999,287.924762088987,157.2248,57.584952417797496,30.424,12.174349428203499,25.406146493837,5.60118661425743,6.10377358490566
6,2,1,50,70,6,8393.33644859813,9907.10616192361,798.8760000000001,296.557428880141,159.7752,59.311485776028206,32.7792,13.860500977958901,21.5356343302404,4.02678946837651,6.113207547169813
7,2,1,50,70,7,8083.56074766355,10400.0568440013,790.08,288.97309494137994,158.016,57.7946189882761,31.9424,13.2234534914295,23.0882261527947,4.9821229991967195,5.613207547169812
8,2,1,50,70,8,9565.43925233645,10594.994303145799,881.9680000000001,330.391560085908,176.3936,66.0783120171816,34.7008,14.4855707295225,24.393082920437102,5.2264363596392895,6.613207547169813
9,2,1,50,70,9,8557.766355140191,10159.7304811734,840.488,317.737076615242,168.0976,63.5474153230484,35.4576,18.1609394646863,8.327924294165209,1.5404608659774097,6.377358490566037
0,2,2,50,70,0,7855.47663551402,10661.4337635383,829.26,324.54598503139704,165.852,64.9091970062795,33.624,14.6800784739047,22.613018306349396,4.84800945970545,5.716981132075473
1,2,2,50,70,1,8481.30841121495,10569.0572214244,761.1360000000001,298.714869907743,152.2272,59.7429739815487,29.5272,13.409679345905301,23.2852490605095,5.13254195779941,5.849056603773584
2,2,2,50,70,2,7423.6261682243,9924.3574405557,703.2639999999999,272.918233733109,140.6528,54.5836467466218,26.9624,11.8668355613449,24.8717263541261,5.45070288931859,5.339622641509433
3,2,2,50,70,3,8093.757009345791,9784.12993838675,902.212,359.329429710398,180.4424,71.86588594207959,36.8392,16.651925515086802,21.0861095514374,4.5295948840383895,6.330188679245283
4,2,2,50,70,4,6643.44859813084,9766.88751083102,711.52,272.419679171678,142.304,54.483935834335604,28.8896,13.104990341087598,20.2633195566051,3.9938424888413704,4.613207547169812
5,2,2,50,70,5,7992.9158878504695,10164.3907073109,801.852,314.55724772447996,160.3704,62.911449544896,32.624,14.538832965544401,21.12781009826,4.45826775824721,5.962264150943396
6,2,2,50,70,6,8397.45794392523,9999.56747221643,830.612,326.209597430854,166.1224,65.2419194861709,33.4632,14.978544847881599,21.9111400104176,4.57768832986034,6.462264150943396
7,2,2,50,70,7,8672.196261682242,10183.6532475411,841.78,327.395643831741,168.356,65.47912876634811,33.5232,14.4656234487145,23.384744868829603,5.10017530576297,6.226415094339623
8,2,2,50,70,8,8622.67289719626,8792.56327523883,891.88,345.540332812249,178.37599999999998,69.10806656244979,36.0808,15.7021690017653,21.881314417192602,4.44522589398836,6.537735849056604
9,2,2,50,70,9,8076.121495327099,9693.425484355508,740.3439999999999,292.227202128755,148.0688,58.445440425750895,29.3808,13.064404745720301,22.207857901135696,5.126461334498019,5.811320754716982
0,0,0,60,70,0,1788.9065420560698,6580.230238469289,361.63599999999997,109.812856733627,72.3272,21.9625713467253,10.0392,4.95740893612782,7.957498371141161,1.42965973885269,1.1132075471698113
1,0,0,60,70,1,1773.22429906542,5459.42909840681,426.444,130.29541382566,85.2888,26.059082765131997,12.9728,6.21988264841066,8.63515524094646,1.67580962497791,1.4622641509433962
2,0,0,60,70,2,1848.2336448598103,6081.316643867529,411.50800000000004,125.530912272635,82.3016,25.106182454527,13.1344,6.121321478243081,9.2113095147144,1.7419444721348603,1.4716981132075468
3,0,0,60,70,3,1634.6542056074802,5905.4563097376795,327.832,101.71420636273001,65.5664,20.342841272546,9.0176,4.53766572589917,7.99213906378892,1.6380744003060401,1.1415094339622642
4,0,0,60,70,4,1554.29906542056,5534.838371480269,383.86800000000005,115.26568689770599,76.7736,23.0531373795412,11.1592,5.3797635040957,8.05935884006541,1.4197352887942902,1.330188679245283
5,0,0,60,70,5,1868.9813084112197,6216.16718309995,446.74,137.015329069415,89.348,27.4030658138829,13.7448,6.60893886792729,8.205102172796611,1.5138173335556497,1.3584905660377358
6,0,0,60,70,6,1814.1588785046697,6332.1334125393205,389.00800000000004,118.874757354116,77.8016,23.774951470823197,11.5728,5.713330041228139,8.960786884395679,1.65799237906039,1.2547169811320755
7,0,0,60,70,7,1642.39252336449,5590.99879020678,345.06800000000004,104.35105833675101,69.0136,20.870211667350198,9.4952,4.5758034223510995,8.01576409867912,1.5763057718411602,1.2547169811320755
8,0,0,60,70,8,1910.32710280374,5987.2722492351795,432.836,131.080834235978,86.5672,26.216166847195602,13.2928,6.49159673424035,8.51258484458293,1.4941796272265602,1.5471698113207548
9,0,0,60,70,9,1700.8411214953303,6186.5779364316295,375.032,111.720790258573,75.0064,22.3441580517145,11.1864,5.275298573540651,8.877011637322301,1.56407570471033,1.1320754716981132
0,0,1,60,70,0,2015.4485981308399,6048.609436599189,522.928,160.112294393654,104.5856,32.022458878730696,17.6648,8.26997224662816,8.5947013654317,1.4590966895297302,1.6320754716981132
1,0,1,60,70,1,1631.0934579439302,5782.249808775021,414.78,122.545451159968,82.956,24.5090902319935,12.5696,5.860842587887849,8.505980125072861,1.60265028530251,1.2452830188679245
2,0,1,60,70,2,1570.2897196261702,5498.308224106529,451.108,135.868555361423,90.2216,27.173711072284497,14.492,6.93572894510736,9.39164093752933,1.6484672005365402,1.179245283018868
3,0,1,60,70,3,1711.7289719626199,5779.018833984979,451.356,133.211280543353,90.2712,26.642256108670697,14.4728,6.768561158769269,9.343986274472359,1.76794699238404,1.30188679245283
4,0,1,60,70,4,1543.4579439252302,5919.5153095982205,404.436,119.99669122105,80.8872,23.99933824421,12.2784,5.778658446387019,9.008873658896901,1.75578923156764,1.1226415094339623
5,0,1,60,70,5,1845.78504672897,5826.89217757822,414.776,123.576817502313,82.9552,24.715363500462605,12.927999999999999,5.97433979616158,8.802562677111911,1.62890459715839,1.2830188679245282
6,0,1,60,70,6,1837.30841121495,5718.858842136639,432.69199999999995,129.853691268289,86.5384,25.9707382536577,13.6864,6.473074620302171,8.766108155474921,1.4659706968400201,1.3867924528301887
7,0,1,60,70,7,1826.80373831776,6067.00981552431,529.736,161.492892425642,105.9472,32.298578485128395,17.8768,8.099413667667559,9.425896081190801,1.70311701029158,1.3113207547169812
8,0,1,60,70,8,1625.0373831775698,6019.7839606735,460.892,137.707459260564,92.1784,27.541491852112898,14.684000000000001,6.98149439590121,8.699837903585909,1.56533780221908,1.2075471698113207
9,0,1,60,70,9,1461.5233644859802,5395.98479893974,376.24800000000005,112.35519790379101,75.2496,22.471039580758198,11.3184,5.41550934261958,9.067198805250948,1.64463047243854,1.0660377358490567
0,0,2,60,70,0,2552.16822429906,7411.4531266369095,306.512,92.3817398407283,61.3024,18.4763479681457,8.0712,3.8836130806247904,7.85402955394326,1.68724908518927,1.8773584905660377
1,0,2,60,70,1,2619.11214953271,7822.274849377141,280.32,86.3394788031524,56.06399999999999,17.267895760630502,6.8936,3.642026776398,6.82417629526101,1.3132071674210402,1.8113207547169807
2,0,2,60,70,2,2404.35514018692,7658.154432572371,255.6,75.7949338676405,51.12,15.158986773528099,6.087999999999999,3.13242653545139,6.73484971876688,1.61607824602875,1.5849056603773586
3,0,2,60,70,3,2500.57943925234,7637.283202224409,337.30400000000003,106.684711107075,67.4608,21.336942221415,9.74,5.07279015927133,7.88872019425703,1.57199406331114,1.858490566037736
4,0,2,60,70,4,2330.22429906542,7338.150430734059,274.712,81.07861034822929,54.9424,16.2157220696459,6.6376,3.4346974015188,7.195940399160779,1.59554159364262,1.7924528301886793
5,0,2,60,70,5,2480.8785046729,7023.4876746585105,401.184,121.195470806462,80.2368,24.2390941612924,12.6176,5.952425576183209,8.643853675846481,1.5828925134852099,2.150943396226415
6,0,2,60,70,6,2867.01869158878,7932.289688392959,271.192,82.8834551403355,54.2384,16.5766910280671,6.916,3.6153649884901,7.99169603091617,1.88742593636183,1.990566037735849
7,0,2,60,70,7,2737.00934579439,7498.820346474351,340.7,100.26114900598301,68.14,20.0522298011967,9.4544,4.70787432287651,8.3003835924007,1.8421306435448,1.9716981132075468
8,0,2,60,70,8,2790.34579439252,7777.1366473676,340.19199999999995,104.876323047674,68.0384,20.9752646095347,9.352,4.78523729819118,7.935374504880261,1.64035430412089,1.9716981132075468
9,0,2,60,70,9,2763.58878504673,7781.181563393249,296.084,88.7685357770421,59.2168,17.7537071554084,7.6608,4.00361628531007,6.922652021414129,1.43870957753506,2.0188679245283017
0,1,0,60,70,0,1943.1775700934602,6451.12374158305,245.27200000000002,73.359811995397,49.0544,14.671962399079401,5.1872,2.8265307640285804,6.11173915912663,1.3683976232533202,1.509433962264151
1,1,0,60,70,1,2200.6261682243,7100.422192954,253.144,74.541446618643,50.6288,14.9082893237286,5.7584,3.04507954575903,6.64649381663808,1.57299377116602,1.5660377358490567
2,1,0,60,70,2,1955.19626168224,6720.513455906031,253.4,74.5156091030597,50.68,14.9031218206119,5.46,2.9034737815244704,6.89604565689255,1.6355060451643797,1.3962264150943395
3,1,0,60,70,3,2071.8691588785,6485.75011274229,267.828,79.81051569812091,53.5656,15.9621031396242,6.1168,3.2700027155952003,6.622743751178841,1.4652466740186498,1.518867924528302
4,1,0,60,70,4,1978.18691588785,6284.7879318430505,237.00799999999998,67.3188824625008,47.4016,13.4637764925002,4.9816,2.5935576800989,6.828312581544349,1.7447292432940302,1.6132075471698113
5,1,0,60,70,5,2123.81308411215,7006.40725473963,239.40400000000002,69.8061371513995,47.8808,13.961227430279902,5.1008,2.69353287709655,6.933755825249059,1.58643706855065,1.3679245283018868
6,1,0,60,70,6,2181.2056074766397,6862.428041926761,242.312,72.5269512388326,48.4624,14.505390247766499,5.3816,2.83353867804906,6.40717940085407,1.45559769839797,1.5566037735849056
7,1,0,60,70,7,1865.30841121495,6041.15400935083,246.1,68.5057807779752,49.22,13.701156155595,4.9664,2.6436624292825295,6.6575293335408,1.62377867469556,1.490566037735849
8,1,0,60,70,8,1965.4579439252302,6443.29062949063,257.668,74.1485385965226,51.5336,14.8297077193045,5.7304,2.9011645661699403,6.81775802890245,1.6921246704030999,1.4245283018867925
9,1,0,60,70,9,2003.4766355140198,6306.16405219468,248.132,73.53993864560941,49.6264,14.7079877291219,5.7032,2.9921613860218197,6.69562293375012,1.5773186990141201,1.4716981132075468
0,1,1,60,70,0,2393.09345794392,7290.938997680691,258.58799999999997,70.0629592295387,51.7176,14.0125918459077,6.0928,2.9418953346439802,7.28701119293782,1.5063362648469099,1.7830188679245282
1,1,1,60,70,1,2385.68224299065,7354.13695718347,254.484,72.1697010108813,50.8968,14.433940202176302,5.8416,2.8546434873728104,6.88912921197873,1.5510511541176901,1.7924528301886793
2,1,1,60,70,2,2694.28971962617,7450.957736857479,228.172,66.2959909496796,45.6344,13.259198189935901,4.6416,2.3963700548955296,6.03036657183324,1.46416351868735,1.8773584905660377
3,1,1,60,70,3,2205.7663551401897,6722.265649970601,247.956,68.2516671151702,49.5912,13.650333423034,5.4936,2.7690935412152498,6.42874069280402,1.6491132743592802,1.69811320754717
4,1,1,60,70,4,2693.18691588785,7538.813714819109,227.636,64.7335423408916,45.5272,12.9467084681783,4.5808,2.3329190641768998,6.22913116987731,1.37523764128319,1.9150943396226412
5,1,1,60,70,5,2443.27102803738,7404.163189315891,245.38,68.9768917826833,49.076,13.795378356536698,5.6072,2.7930392335232206,7.0174112520683005,1.6338583455713702,1.990566037735849
6,1,1,60,70,6,2630.1962616822398,7774.88875593014,237.016,65.61121660204151,47.4032,13.122243320408302,5.0816,2.44564540356937,7.09492695311069,1.7789446861604101,1.849056603773585
7,1,1,60,70,7,2314.2056074766397,7215.36793673049,228.27599999999998,63.3510838423464,45.6552,12.6702167684693,4.8808,2.4843251317007597,6.71990831864398,1.66046874522858,1.7358490566037736
8,1,1,60,70,8,2497.04672897196,7771.30382784847,228.368,62.332275556087296,45.6736,12.4664551112175,4.712,2.3347667977766,7.1742494968056105,1.99192668082192,1.6886792452830188
9,1,1,60,70,9,2104.18691588785,6785.26427026972,234.988,64.25626705621801,46.9976,12.851253411243599,5.0504,2.6195304617431,6.6010309180654,1.67455861635149,1.5754716981132075
